Epoch	SuccessRate	CollRate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
212	0.7589704	0.22714078	1.0727289	0.71921927	1.5743492	-0.5400579	12.382166	0.92591804	0.3196891	1.4780734	-0.511582	1704000	-1.1175871e-08	0.13113788	-0.03720695	-0.07859655	0.9875749	0.015100067	0.177625	65.0	238.34957599639893
213	0.7375797	0.2624203	1.0288647	0.74010897	1.5534753	-0.3789683	11.924847	0.8163062	0.44281462	1.531457	-1.5423527	1712000	-9.313226e-09	0.12356481	-0.035873838	-0.09425671	0.99537784	0.015089649	0.158375	74.0	239.5294895172119
214	0.8944708	0.07647489	1.2906915	0.5674923	1.5420436	-0.8756957	13.660212	0.9383593	0.3100788	1.554398	-0.47150257	1720000	-3.7252903e-09	0.12007508	-0.032976925	-0.094440065	0.9851187	0.015032157	0.16375001	45.0	240.5880742073059
215	0.8671827	0.1254644	1.234585	0.59641993	1.535954	-0.59883916	13.3989725	0.94831383	0.30097517	1.7293535	-0.5294553	1728000	-1.8626451e-08	0.08501348	-0.024337016	-0.050657175	0.96949893	0.0150061725	0.142375	32.0	241.57325196266174
216	0.81991434	0.17383564	1.1716075	0.64544266	1.5869884	-0.3655172	12.633224	0.9375643	0.29286432	1.482736	-0.695639	1736000	0.0	0.08936301	-0.029411722	-0.05782763	0.9337716	0.015013844	0.159375	41.0	242.62854075431824
217	0.8922385	0.0941585	1.2939299	0.5262004	1.5869884	-0.40776193	13.458333	0.95652807	0.28540027	1.5918367	-0.43517312	1744000	3.7252903e-09	0.114208326	-0.03469602	-0.070847996	0.9805155	0.011061612	0.15612501	79.0	243.76473188400269
218	0.8463267	0.15367329	1.2025152	0.64682424	1.5414339	-0.6867302	12.537337	0.97018987	0.25671726	1.5397735	-0.3979728	1752000	-8.381903e-09	0.08596966	-0.034942098	-0.05608993	0.9440711	0.015029543	0.164875	71.0	244.91650581359863
219	0.8319653	0.15520573	1.1932199	0.6528589	1.5529468	-0.66601914	12.635621	0.9693566	0.2985946	1.4813244	-0.62096125	1760000	-1.1175871e-08	0.107764706	-0.02082637	-0.052817777	0.9481944	0.015237544	0.1475	20.0	245.8357274532318
220	0.8023367	0.18373138	1.1478695	0.68965197	1.5951478	-0.8404824	12.096875	0.93073	0.32397825	1.6654323	-0.55877364	1768000	-7.450581e-09	0.087759696	-0.03342057	-0.060154248	0.9540566	0.015295854	0.165875	49.0	246.91518425941467
221	0.77558506	0.21816498	1.098549	0.70655036	1.5548223	-0.37207004	12.169753	0.8887394	0.39135903	1.9220536	-0.8152827	1776000	9.313226e-09	0.12462371	-0.03835668	-0.07758408	0.935271	0.012931145	0.18125	79.0	248.0689673423767
222	0.8343501	0.15176104	1.1916438	0.656551	1.5475	-0.57835764	12.583333	0.93535876	0.30151072	1.5226619	-0.4683374	1784000	-9.313226e-10	0.119928576	-0.036041584	-0.07934852	0.93351257	0.015060683	0.158375	67.0	249.2648904323578
223	0.8557331	0.14426692	1.2330775	0.60799396	1.5481548	-0.3591019	12.538462	0.95627695	0.2985179	1.7245865	-0.61618435	1792000	-4.656613e-09	0.11032833	-0.035854958	-0.07437942	0.94187534	0.015011948	0.165375	70.0	250.48643493652344
224	0.82815754	0.17184249	1.1838036	0.6572054	1.54	-0.56333476	12.286163	0.9431496	0.31176934	1.5962601	-0.46002072	1800000	5.5879354e-09	0.10915618	-0.032457225	-0.07849636	0.9547713	0.015057092	0.154625	51.0	251.52595901489258
225	0.7522917	0.24770832	1.0509002	0.74912053	1.5588944	-0.43738344	11.646707	0.95723766	0.28980497	1.6402866	-0.48761025	1808000	1.4901161e-08	0.13591035	-0.038582087	-0.09320488	0.9712803	0.01500313	0.18037501	71.0	252.7274751663208
226	0.7855513	0.19279838	1.1057608	0.7198808	1.5562398	-0.6319137	12.485577	0.8632733	0.38806608	1.5184836	-0.8119509	1816000	7.450581e-09	0.1613141	-0.029931258	-0.12625052	0.9812938	0.015067639	0.15725	32.0	253.70499229431152
227	0.79524857	0.16829312	1.1154983	0.73356026	1.5440155	-1.1149383	13.160473	0.87504536	0.3702028	1.5932814	-0.9577532	1824000	1.1175871e-08	0.16203633	-0.022179745	-0.112896055	0.9727694	0.015601541	0.14050001	19.0	254.77409482002258
228	0.78379834	0.17970033	1.1039985	0.72725403	1.5531594	-1.115245	12.993333	0.8694232	0.43558183	1.516707	-1.0431709	1832000	9.313226e-09	0.124870956	-0.03241148	-0.078741655	0.9878011	0.01517092	0.18112502	52.0	255.81783413887024
229	0.76838326	0.22467226	1.0709589	0.7400263	1.546264	-0.80820817	12.1171875	0.8901959	0.38144258	1.818479	-0.9074275	1840000	0.0	0.14559373	-0.029516293	-0.10705217	1.0047317	0.0150074065	0.15225	44.0	256.9320299625397
230	0.78848684	0.19868422	1.1105193	0.7184998	1.5448223	-0.7473105	12.524038	0.89795667	0.34502888	1.5669198	-0.9921806	1848000	-5.5879354e-09	0.15151714	-0.038270503	-0.11725058	0.9829315	0.014351368	0.178375	79.0	258.09184193611145
231	0.7831672	0.19726211	1.0791147	0.7470727	1.5442564	-0.91038406	12.611111	0.9038359	0.3614211	1.4306939	-0.6976598	1856000	3.7252903e-09	0.12788713	-0.036680367	-0.08447364	1.0117522	0.013477378	0.18037501	79.0	259.3309323787689
232	0.8181205	0.17452656	1.1617872	0.66799086	1.5425508	-0.7169587	12.495193	0.91241926	0.3772053	1.6118989	-1.0979803	1864000	-5.5879354e-09	0.100570746	-0.030620594	-0.070523515	0.96367747	0.015198797	0.15175	37.0	260.3273928165436
233	0.83294743	0.16047364	1.2026126	0.6314097	1.5517893	-0.33122167	12.309749	0.9665128	0.28462228	1.6300416	-0.8762285	1872000	0.0	0.090583906	-0.023824785	-0.056275122	0.9277478	0.015204632	0.13475001	22.0	261.3445785045624
234	0.7486898	0.2171965	1.0441948	0.7623035	1.5448223	-0.78026307	12.656451	0.8913119	0.3812319	1.6574359	-0.61824095	1880000	-1.8626451e-09	0.13058457	-0.03421378	-0.091796696	0.98239005	0.015072245	0.182375	68.0	262.45172357559204
235	0.790722	0.19538905	1.1181872	0.70049644	1.5517893	-0.8491663	12.458599	0.86905175	0.4110569	1.4434704	-1.0398717	1888000	-5.5879354e-09	0.1515142	-0.034443054	-0.111794285	0.94784915	0.015003292	0.16149999	56.0	263.61657905578613
236	0.81495404	0.18504596	1.163242	0.6571752	1.5377369	-0.42441657	12.314874	0.94117194	0.31430534	1.8863242	-0.6220771	1896000	-1.8626451e-08	0.08631362	-0.038342416	-0.06479492	0.91737294	0.01500592	0.16212499	73.0	264.72575998306274
237	0.82739294	0.15830968	1.1787196	0.66081166	1.5439467	-0.5971735	12.933333	0.89535415	0.34418866	1.3706357	-0.6304499	1904000	3.7252903e-09	0.106523745	-0.027044166	-0.08115052	0.90382916	0.015157303	0.142625	33.0	265.7322406768799
238	0.8219977	0.17105785	1.180897	0.6527695	1.5370964	-0.41340968	12.551613	0.92277837	0.34740514	1.4081632	-0.8801805	1912000	0.0	0.112354904	-0.02281582	-0.07762668	0.92191947	0.015298743	0.1465	30.0	266.7011137008667
239	0.8602234	0.13977653	1.2381431	0.5882808	1.549011	-0.33021438	12.650327	0.95785034	0.258855	1.4044436	-0.4715282	1920000	3.7252903e-09	0.080688074	-0.02974801	-0.06045545	0.88068557	0.015071278	0.1455	47.0	267.82097697257996
240	0.8941456	0.1058544	1.3003144	0.51342046	1.5509636	-0.37432617	13.123311	0.9804345	0.24315046	1.5716012	-0.45287624	1928000	1.8626451e-08	0.07029547	-0.037413225	-0.044484586	0.91910833	0.01464297	0.1625	79.0	269.2337648868561
241	0.8514138	0.1416418	1.2198431	0.6132261	1.543934	-0.5711333	12.745033	1.0086327	0.20214541	1.4496179	-0.41191033	1936000	-9.313226e-09	0.112231836	-0.031477965	-0.060892016	0.9105032	0.015078979	0.17075	42.0	270.2853045463562
242	0.85448897	0.13856658	1.2290592	0.62128717	1.5411485	-0.44301972	12.625	0.98269445	0.23716459	1.6250392	-0.5583339	1944000	9.313226e-09	0.11109588	-0.037057087	-0.078267634	0.9061184	0.011776222	0.16675	79.0	271.43546509742737
243	0.85260576	0.13309684	1.2221447	0.6313168	1.546921	-0.79178905	13.055369	0.95804673	0.29372555	1.4397914	-0.681889	1952000	-1.1175871e-08	0.12208291	-0.032706164	-0.08208105	0.93096924	0.015047692	0.1625	43.0	272.4897713661194
244	0.8097588	0.18329678	1.1615891	0.6808284	1.5495816	-0.54288554	12.273886	0.9243932	0.3577597	1.451036	-0.75983965	1960000	-1.8626451e-09	0.1004176	-0.035618942	-0.06541684	0.9487692	0.014870033	0.185625	79.0	273.6240110397339
245	0.8331036	0.16064641	1.2003827	0.63235515	1.5378257	-0.54871476	12.477707	0.9632012	0.28044483	1.453835	-0.6564537	1968000	-1.1175871e-08	0.11750932	-0.036933243	-0.078102864	0.8913862	0.0136568155	0.17487499	79.0	274.8134777545929
246	0.77127194	0.21310307	1.0942762	0.7208371	1.5498722	-0.41746607	12.262658	0.8951704	0.37025836	1.8037529	-1.1315225	1976000	-8.381903e-09	0.13576913	-0.03653257	-0.097720325	0.92656296	0.014603639	0.1625	79.0	275.95069575309753
247	0.78690916	0.18965334	1.1373456	0.6912463	1.5444279	-0.36384204	11.972727	0.8926383	0.38507077	1.8541573	-2.0477037	1984000	-5.5879354e-09	0.1474596	-0.029249508	-0.10262817	0.94731945	0.01522938	0.153125	37.0	276.96837997436523
248	0.81419957	0.17922153	1.1668681	0.6557318	1.5452397	-0.3232098	12.426751	0.94890493	0.28998613	1.5155896	-0.3610964	1992000	1.1175871e-08	0.13570948	-0.030686652	-0.09019902	0.9531176	0.0150810275	0.17	43.0	277.97626996040344
249	0.70753354	0.29246646	0.97527444	0.7795177	1.5517317	-0.3368879	11.34593	0.8796891	0.35466027	1.4116299	-0.8780758	2000000	-9.313226e-09	0.120131455	-0.020054482	-0.07311562	0.98834896	0.01513008	0.120625004	15.0	278.92596888542175
250	0.7970381	0.1960175	1.1388316	0.68067	1.5639467	-0.34514838	12.124224	0.87043715	0.41200793	1.528473	-0.9659689	2008000	-5.5879354e-09	0.10761711	-0.03206968	-0.0829405	0.94829047	0.015057434	0.156625	44.0	279.945086479187
251	0.8237939	0.1692617	1.1755587	0.66340345	1.550954	-1.1769766	12.676471	0.9379855	0.31463945	1.7252626	-0.5217521	2016000	4.656613e-09	0.14113012	-0.030526524	-0.089286126	0.9306742	0.015092643	0.16625	37.0	280.9992079734802
252	0.76116145	0.23883858	1.0749401	0.72610366	1.5448223	-0.2895501	11.694277	0.8946617	0.38115212	1.6356277	-0.99808556	2024000	-5.5879354e-09	0.10727583	-0.034716617	-0.078851365	0.97327185	0.015014199	0.16975	57.0	282.07157611846924
253	0.80887586	0.19112411	1.1557966	0.67180246	1.5581594	-0.31027985	12.111801	0.87584484	0.40401408	1.4420805	-0.9388128	2032000	1.3038516e-08	0.10504039	-0.030240491	-0.0878886	0.942714	0.015174726	0.148875	50.0	283.1542763710022
254	0.77123016	0.22251984	1.0759348	0.73599625	1.5512252	-0.7344578	12.123438	0.94641006	0.3123968	1.8054833	-0.77409226	2040000	-1.4901161e-08	0.12462922	-0.03989523	-0.09087543	0.9780245	0.01403698	0.197875	79.0	284.3144807815552
255	0.68660474	0.29598457	0.92942005	0.8087008	1.5502974	-0.72878426	11.647929	0.8549191	0.4257145	1.4970745	-1.3056742	2048000	6.519258e-09	0.15408453	-0.039577156	-0.10668108	0.99306226	0.015059511	0.198	60.0	285.4371693134308
256	0.76366174	0.23633821	1.0879394	0.71772903	1.5522947	-0.42928672	11.405882	0.8927767	0.36393487	1.4964198	-0.6195532	2056000	-4.656613e-09	0.10461961	-0.032332115	-0.0686144	0.88958144	0.01535298	0.15425	47.0	286.4665651321411
257	0.7937059	0.20004416	1.1329963	0.68987226	1.5447462	-0.7046321	12.033951	0.912631	0.3413348	1.4121312	-0.95043707	2064000	7.450581e-09	0.07900598	-0.039991785	-0.054691195	0.9317265	0.012517057	0.169625	79.0	287.6320712566376
258	0.69216454	0.29563314	0.95039517	0.7940407	1.5504794	-0.74214005	11.724398	0.80381894	0.47029504	1.4952966	-1.1180155	2072000	1.5832484e-08	0.11517463	-0.039323673	-0.07995477	1.0060738	0.011574461	0.16637501	79.0	288.7693371772766
259	0.8059405	0.19405952	1.1417248	0.6789207	1.541264	-0.32644224	11.867378	0.88017684	0.38750318	1.5926785	-0.8605119	2080000	-1.8626451e-09	0.10223986	-0.03561309	-0.072809696	0.9253435	0.015031402	0.156375	58.0	289.9131531715393
260	0.7618478	0.2381522	1.0869633	0.7103241	1.5388061	-0.36720866	11.758982	0.9443691	0.34037995	1.4387014	-0.6670083	2088000	0.0	0.15341054	-0.030625865	-0.116876036	0.927683	0.01500507	0.17625001	45.0	290.936874628067
261	0.83673245	0.16326754	1.200776	0.6383915	1.591066	-0.44145885	12.784314	0.9302388	0.3261977	1.367099	-0.6001011	2096000	-3.7252903e-09	0.07479576	-0.02525032	-0.06467332	0.9050103	0.015166175	0.147625	29.0	291.9393243789673
262	0.78601193	0.2139881	1.1220727	0.6959937	1.5459636	-0.5005439	12.087423	0.9321099	0.35439172	1.6231229	-0.8586713	2104000	-5.5879354e-09	0.088718526	-0.018438434	-0.05430515	0.9244593	0.015646152	0.13725	15.0	292.8513240814209
263	0.807303	0.19269699	1.1492764	0.677072	1.5361553	-0.5362503	12.072531	0.9219662	0.34040648	1.4210594	-0.6446082	2112000	1.8626451e-08	0.09980284	-0.036922045	-0.059943207	0.9104296	0.015006784	0.171875	76.0	294.01495122909546
264	0.86433935	0.12126924	1.2439228	0.59359413	1.5312847	-0.73648435	13.104452	0.95982283	0.295603	1.441736	-0.70217764	2120000	7.450581e-09	0.13161352	-0.02721408	-0.09008856	0.9183048	0.015223285	0.151875	26.0	294.966201543808
265	0.84517545	0.14788012	1.2096558	0.64109075	1.5559636	-1.0011246	12.568627	0.93149555	0.30390862	1.5130289	-0.68715525	2128000	-8.381903e-09	0.09743357	-0.03416603	-0.06802007	0.9078056	0.0150972605	0.167	70.0	296.11072039604187
266	0.83010507	0.1698949	1.1934124	0.6545194	1.5531594	-0.372031	12.029503	0.96761006	0.26725647	1.4707274	-0.7151271	2136000	-5.5879354e-09	0.10962952	-0.036272217	-0.077647306	0.8918577	0.013315519	0.168625	79.0	297.24990153312683
267	0.80346656	0.18301009	1.1397657	0.70137084	1.5579512	-0.91505224	12.434713	0.92502785	0.34232742	1.4693574	-0.49924937	2144000	1.4901161e-08	0.17120075	-0.028374601	-0.12396447	0.920361	0.015060212	0.14125001	36.0	298.26509499549866
268	0.7888996	0.20485045	1.1263891	0.69897884	1.5550258	-0.78789914	11.960123	0.9205291	0.3791781	1.5116811	-1.2592554	2152000	7.916242e-09	0.10300741	-0.036105804	-0.06888795	0.9154973	0.012503637	0.1685	79.0	299.4028146266937
269	0.7818552	0.2118948	1.1163057	0.6987708	1.5493814	-0.33683372	12.058282	0.89848816	0.38677457	1.4430158	-0.65550286	2160000	-2.2351742e-08	0.10981528	-0.02352019	-0.074920595	0.88737977	0.0151842395	0.124875	23.0	300.3999309539795
270	0.7845651	0.21543491	1.1240563	0.7009931	1.5439467	-0.42504463	11.840362	0.9033766	0.38007143	1.6124797	-1.1410629	2168000	-7.450581e-09	0.13052994	-0.030027632	-0.0910311	0.8926116	0.015072652	0.143	41.0	301.3980233669281
271	0.7652747	0.22814636	1.0790917	0.74822134	1.5458014	-0.90986073	11.586826	0.913121	0.3674483	1.4827338	-0.67677	2176000	-1.1175871e-08	0.108135045	-0.033701237	-0.070546366	0.9356568	0.015139042	0.161125	55.0	302.4955863952637
272	0.79935205	0.19406898	1.152705	0.6748612	1.5581594	-0.31677774	11.984663	0.8755534	0.41020042	1.4259443	-0.7569523	2184000	-1.8626451e-09	0.1121203	-0.031918325	-0.08577056	0.89136696	0.015223172	0.14975	41.0	303.49640011787415
273	0.7739178	0.22608225	1.0854582	0.7292673	1.5434612	-0.69845396	12.041411	0.9222708	0.34717393	1.4736338	-0.76728034	2192000	-1.4901161e-08	0.12735428	-0.030474095	-0.09070897	0.93295264	0.015062813	0.171125	44.0	304.54165148735046
274	0.7988038	0.18803827	1.1437706	0.68225545	1.548934	-0.40629712	12.308176	0.91039515	0.35174617	1.3447828	-0.86277145	2200000	7.450581e-09	0.11244112	-0.034366876	-0.071132846	0.9201138	0.015252091	0.151375	52.0	305.60682916641235
275	0.7765569	0.22344312	1.0876228	0.725311	1.5395305	-0.44328263	11.953416	0.92057985	0.33341533	1.4037395	-0.8020045	2208000	-8.381903e-09	0.115003206	-0.04056289	-0.07813048	0.90526724	0.01347562	0.182375	79.0	306.8306803703308
276	0.78897244	0.20444863	1.1290605	0.68689936	1.5479006	-0.3451131	12.078125	0.9120666	0.35890478	1.4473729	-0.5871347	2216000	-5.5879354e-09	0.10786999	-0.033350866	-0.069088995	0.9123702	0.0153145855	0.1555	42.0	307.87635135650635
277	0.75660676	0.24339329	1.0667826	0.7292819	1.6029005	-0.36313805	11.448225	0.90714145	0.3769292	1.5064232	-1.3552423	2224000	0.0	0.09473407	-0.03436744	-0.063888334	0.9070999	0.0150114205	0.16424999	51.0	308.94988107681274
278	0.7594668	0.23485133	1.0748092	0.7238236	1.6081593	-0.4738807	11.789634	0.88106245	0.39015177	1.4836149	-0.79146385	2232000	-9.313226e-10	0.11978918	-0.03297598	-0.096245974	0.8907782	0.015121678	0.149375	57.0	310.0264239311218
279	0.7198954	0.2606967	1.018615	0.75585073	1.5934612	-0.703387	11.664671	0.83968663	0.4271314	1.4614031	-0.96445227	2240000	-2.7939677e-09	0.12646806	-0.030159067	-0.08393168	0.9113575	0.0153284585	0.16375	36.0	311.0454201698303
280	0.8056334	0.18117215	1.1662114	0.6499467	1.5596447	-0.26585412	12.262739	0.86799335	0.41042215	1.4930863	-1.3124166	2248000	5.5879354e-09	0.09920792	-0.028160695	-0.077006474	0.90769196	0.0152577385	0.14250001	33.0	312.1075909137726
281	0.77469146	0.21935613	1.0952977	0.72266775	1.593806	-0.6947625	11.634615	0.9137584	0.3507223	1.4669244	-0.93272126	2256000	-3.7252903e-09	0.11019314	-0.031329524	-0.08109676	0.90388817	0.015123571	0.139	38.0	313.1411166191101
282	0.74641573	0.24195005	1.0391073	0.7675056	1.6	-0.7518597	11.855183	0.87115395	0.437529	1.5684208	-0.98230016	2264000	1.6763806e-08	0.09071433	-0.03228285	-0.06353067	0.9360814	0.0151806995	0.15487501	46.0	314.18101930618286
283	0.7967813	0.20321876	1.133277	0.68742967	1.5527499	-0.39248067	11.866565	0.9320928	0.3330178	1.6245465	-1.0682299	2272000	1.1175871e-08	0.12129825	-0.036097936	-0.08797954	0.88844657	0.015041444	0.16225001	64.0	315.2995023727417
284	0.84660137	0.15339865	1.2219774	0.6126338	1.5480951	-0.3573375	12.28481	0.93998986	0.3139818	1.443551	-0.93932056	2280000	1.21071935e-08	0.09633212	-0.03973774	-0.073014304	0.8853466	0.014808225	0.16462499	79.0	316.43931674957275
285	0.85421884	0.14578113	1.228344	0.60630536	1.5547638	-0.3558427	12.693182	0.9356737	0.33399564	1.3922235	-0.96327645	2288000	-9.313226e-10	0.07659298	-0.030345554	-0.05032449	0.891852	0.015021034	0.151125	51.0	317.56304574012756
286	0.8074305	0.18599054	1.1560509	0.6693344	1.5548223	-0.37163928	12.20283	0.9602312	0.29253063	1.4726356	-0.6298833	2296000	9.313226e-09	0.08720765	-0.03819986	-0.060398225	0.8989029	0.01130406	0.168625	79.0	318.6974947452545
287	0.80237854	0.1976215	1.1386244	0.6768705	1.544872	-0.30064586	11.96142	0.9554488	0.27110896	1.5715578	-0.41581643	2304000	-1.1175871e-08	0.08098605	-0.03703013	-0.045259785	0.8725922	0.011484196	0.162	79.0	319.8657612800598
288	0.79090214	0.19656655	1.1186372	0.6937544	1.5472656	-0.70493436	12.431529	0.94683987	0.30756745	1.4874141	-0.5851847	2312000	-2.2351742e-08	0.11372766	-0.02757192	-0.08150975	0.87534904	0.015202998	0.1535	38.0	320.8498909473419
289	0.8460057	0.15399437	1.2181082	0.63445956	1.5418587	-0.4281999	12.187888	0.9218827	0.34902227	1.3742015	-1.0204442	2320000	-5.5879354e-09	0.07948308	-0.035111174	-0.056548238	0.8580652	0.015081995	0.16012499	75.0	322.0108926296234
290	0.80246496	0.17842475	1.1588957	0.67156315	1.5431594	-0.4636283	12.171875	0.96145916	0.2973136	1.5021721	-1.6272855	2328000	1.4901161e-08	0.12631118	-0.033582453	-0.08530463	0.8537509	0.015144583	0.168875	48.0	323.039674282074
291	0.8275345	0.16511258	1.1863972	0.6436522	1.556737	-0.34074214	12.080746	0.9010845	0.34954107	1.6253	-0.7761097	2336000	3.7252903e-09	0.11770576	-0.026108135	-0.08134227	0.8633856	0.015018262	0.1445	31.0	324.04662585258484
292	0.76192164	0.23149943	1.0814767	0.73415285	1.5468667	-0.58321226	11.608824	0.9452202	0.31276017	1.6259314	-0.8144711	2344000	-2.7939677e-09	0.13220225	-0.039233357	-0.09686378	0.8860576	0.014882437	0.190875	79.0	325.18526315689087
293	0.8291809	0.17081909	1.1901891	0.6645596	1.5517962	-0.58660483	12.094136	0.89266807	0.39599276	1.4375513	-0.7329594	2352000	9.313226e-09	0.079742275	-0.03663007	-0.061548624	0.850842	0.014196778	0.168375	79.0	326.36703062057495
294	0.83273816	0.16726191	1.2042444	0.63982517	1.5600258	-0.43170145	11.821212	0.9803234	0.2790231	1.4992311	-0.6204586	2360000	5.122274e-09	0.08308073	-0.0362276	-0.0573254	0.8592836	0.015109953	0.1675	58.0	327.43796467781067
295	0.72889495	0.2592003	1.0375427	0.75286025	1.5503553	-0.607913	11.27471	0.9496715	0.322397	1.450037	-0.5946118	2368000	1.1175871e-08	0.15801084	-0.03987878	-0.10558071	0.91406167	0.014908736	0.18225	79.0	328.6211154460907
296	0.7891369	0.2108631	1.1210493	0.7113689	1.5578257	-0.8265017	11.6405325	0.86108035	0.39501828	1.4819014	-0.8974191	2376000	5.122274e-09	0.11638728	-0.041686177	-0.0908867	0.90069133	0.014708489	0.190375	79.0	329.8847632408142
297	0.72939575	0.25867245	1.0169938	0.7716155	1.5639467	-0.5547503	11.660714	0.9246964	0.36537126	1.4627742	-0.8706378	2384000	-7.450581e-09	0.16169217	-0.021177994	-0.11443882	0.9166633	0.015278585	0.111250006	17.0	330.8256027698517
298	0.82093775	0.17906225	1.1802906	0.6567139	1.5444932	-0.3477849	12.153125	0.90582883	0.36274326	1.5824417	-0.78536505	2392000	-9.313226e-09	0.10194041	-0.033233665	-0.08162212	0.87057453	0.015160926	0.16025001	59.0	332.0347259044647
299	0.81250405	0.18749592	1.1663424	0.6695766	1.5984313	-0.35367042	11.95092	0.94770956	0.32717553	1.5557699	-0.80160725	2400000	-1.1175871e-08	0.11207937	-0.03784904	-0.083823785	0.87207204	0.01284279	0.168625	79.0	333.180552482605
300	0.7766623	0.22333767	1.0957971	0.7211781	1.5600258	-0.39928848	11.614458	0.95555973	0.30380413	1.6320032	-0.639961	2408000	5.5879354e-09	0.1228422	-0.024672717	-0.08602716	0.89714444	0.015219662	0.15687498	26.0	334.256507396698
301	0.7715069	0.21566415	1.0885197	0.73525053	1.6	-0.7407604	12.093167	0.8841642	0.39163476	1.4797786	-0.63900626	2416000	-1.8626451e-09	0.13202043	-0.030582525	-0.09997265	0.9165251	0.015111001	0.15737501	34.0	335.2313015460968
302	0.78664327	0.20677781	1.1150551	0.71384424	1.5881593	-0.7595034	12.052469	0.8899037	0.42224166	1.5595216	-1.4532237	2424000	-3.7252903e-09	0.1131943	-0.028822683	-0.09233616	0.9100714	0.015115449	0.15475	36.0	336.3213288784027
303	0.80051905	0.19948095	1.1499449	0.67490596	1.5591776	-0.3676066	11.75	0.9293057	0.3734687	1.7972884	-0.90392363	2432000	0.0	0.09816672	-0.026148386	-0.07195871	0.87312406	0.015145171	0.13912499	28.0	337.2863793373108
304	0.8505326	0.14946742	1.2314504	0.61360776	1.5934612	-0.3911178	12.286163	0.9705924	0.29442933	1.5440089	-0.81353295	2440000	1.1175871e-08	0.08094055	-0.026798792	-0.056911685	0.8853326	0.0150217125	0.15312502	34.0	338.2599198818207
305	0.7754674	0.21717969	1.0916071	0.7302482	1.6	-0.692542	11.956522	0.92496604	0.36160436	1.4402007	-0.6989511	2448000	3.7252903e-09	0.12327614	-0.034013994	-0.08391642	0.9256068	0.015009803	0.147375	57.0	339.3918077945709
306	0.74408686	0.2559132	1.0461686	0.74493814	1.5591776	-0.3566063	11.4544115	0.90268695	0.37165177	1.5712043	-0.7198359	2456000	9.313226e-10	0.12734966	-0.03883177	-0.07457456	0.88406634	0.012906705	0.171625	79.0	340.6199116706848
307	0.83507204	0.15834899	1.2028819	0.650093	1.5483667	-1.2481257	12.299363	0.9373485	0.31178465	1.5325506	-0.7466216	2464000	1.0244548e-08	0.13729815	-0.030013848	-0.089883216	0.8587214	0.015004065	0.155875	32.0	341.6027796268463
308	0.88062865	0.113121346	1.2701552	0.5714649	1.5511553	-0.3680555	12.918874	0.9575343	0.28276527	1.4776764	-0.43388844	2472000	2.4214387e-08	0.08024363	-0.03665147	-0.058057003	0.85017127	0.013985866	0.16525	79.0	342.84649181365967
309	0.80231833	0.1914317	1.1460806	0.6863614	1.5622656	-0.40448007	12.136646	0.9227793	0.34439406	1.4659433	-0.5515524	2480000	5.5879354e-09	0.10037486	-0.03747187	-0.06087497	0.8754555	0.015008509	0.18025	72.0	343.95559668540955
310	0.84935206	0.14406899	1.2303143	0.60001194	1.5431594	-0.50222194	12.493589	0.94742125	0.28028098	1.3979611	-0.62196994	2488000	1.8626451e-09	0.08126011	-0.03562834	-0.053927206	0.8471465	0.014058201	0.162	79.0	345.19220876693726
311	0.8174397	0.18256034	1.1594323	0.67606676	1.5503998	-0.61215043	12.152515	0.93477464	0.3389989	1.5187609	-0.99944746	2496000	0.0	0.13930112	-0.032423265	-0.10265051	0.8690245	0.015147703	0.153625	53.0	346.2314851284027
312	0.8227287	0.16338241	1.1823776	0.6721325	1.5475	-1.1130841	12.442676	0.9480674	0.30658126	1.4494351	-0.8748604	2504000	1.1175871e-08	0.14243934	-0.037680097	-0.093024194	0.831187	0.015120005	0.178875	75.0	347.4203987121582
313	0.8136231	0.18637693	1.1672086	0.6703468	1.5450258	-0.40198094	12.023006	0.92083234	0.33549523	1.4912908	-0.89824414	2512000	1.4901161e-08	0.10570553	-0.03610877	-0.07797217	0.84923196	0.015019711	0.171875	71.0	348.5256452560425
314	0.7926023	0.18652135	1.1219977	0.70179653	1.5501462	-0.8060907	12.344936	0.9300476	0.33270225	1.5861436	-0.95170856	2520000	-1.8626451e-09	0.121989936	-0.032275178	-0.07717888	0.8784567	0.015028566	0.149625	53.0	349.6102910041809
315	0.8135223	0.18647775	1.1794205	0.64804924	1.5420094	-0.36151055	11.80303	0.916593	0.3447407	1.4433686	-1.1008474	2528000	-3.7252903e-09	0.107967615	-0.032494344	-0.07978584	0.8344188	0.015113347	0.147625	47.0	350.6356885433197
316	0.8143469	0.17249516	1.1547318	0.7047003	1.5489467	-1.1859553	12.221698	0.9286819	0.3410665	1.5130379	-1.1761165	2536000	6.519258e-09	0.1287139	-0.01888305	-0.07518922	0.82176906	0.015187005	0.12325	16.0	351.59140062332153
317	0.80565476	0.1811508	1.1477864	0.7020544	1.544011	-1.2946461	12.283019	0.90906847	0.37785235	1.4258449	-0.610233	2544000	-1.8626451e-09	0.11054195	-0.033888686	-0.061115187	0.84017754	0.015074247	0.1725	58.0	352.64482712745667
